   1.0000000e+00  -1.0000000e+00   5.0500000e-01   4.0500000e-01   1.1000000e-01   6.2500000e-01   3.0500000e-01   1.6000000e-01   1.7500000e-01
   1.0000000e+00   0.0000000e+00   5.3000000e-01   4.1000000e-01   1.3000000e-01   6.9650000e-01   3.0200000e-01   1.9350000e-01   2.0000000e-01
   0.0000000e+00  -1.0000000e+00   4.2500000e-01   3.2500000e-01   9.5000000e-02   3.7850000e-01   1.7050000e-01   8.0000000e-02   1.0000000e-01
   0.0000000e+00  -1.0000000e+00   5.2000000e-01   4.0000000e-01   1.2000000e-01   5.8000000e-01   2.3400000e-01   1.3150000e-01   1.8500000e-01
   0.0000000e+00  -1.0000000e+00   4.7500000e-01   3.5500000e-01   1.2000000e-01   4.8000000e-01   2.3400000e-01   1.0150000e-01   1.3500000e-01
   2.0000000e+00   0.0000000e+00   5.6500000e-01   4.4000000e-01   1.6000000e-01   9.1500000e-01   3.5400000e-01   1.9350000e-01   3.2000000e-01
   2.0000000e+00   0.0000000e+00   5.9500000e-01   4.9500000e-01   1.8500000e-01   1.2850000e+00   4.1600000e-01   2.2400000e-01   4.8500000e-01
   1.0000000e+00   0.0000000e+00   4.7500000e-01   3.9000000e-01   1.2000000e-01   5.3050000e-01   2.1350000e-01   1.1550000e-01   1.7000000e-01
   0.0000000e+00   1.0000000e+00   3.1000000e-01   2.3500000e-01   7.0000000e-02   1.5100000e-01   6.3000000e-02   4.0500000e-02   4.5000000e-02
   2.0000000e+00  -1.0000000e+00   5.5500000e-01   4.2500000e-01   1.3000000e-01   7.6650000e-01   2.6400000e-01   1.6800000e-01   2.7500000e-01
   0.0000000e+00   0.0000000e+00   4.0000000e-01   3.2000000e-01   1.1000000e-01   3.5300000e-01   1.4050000e-01   9.8500000e-02   1.0000000e-01
   2.0000000e+00   0.0000000e+00   5.9500000e-01   4.7500000e-01   1.7000000e-01   1.2470000e+00   4.8000000e-01   2.2500000e-01   4.2500000e-01
   2.0000000e+00  -1.0000000e+00   5.7000000e-01   4.8000000e-01   1.7500000e-01   1.1850000e+00   4.7400000e-01   2.6100000e-01   3.8000000e-01
   2.0000000e+00   0.0000000e+00   6.0500000e-01   4.5000000e-01   1.9500000e-01   1.0980000e+00   4.8100000e-01   2.8950000e-01   3.1500000e-01
   2.0000000e+00   0.0000000e+00   6.0000000e-01   4.7500000e-01   1.5000000e-01   1.0075000e+00   4.4250000e-01   2.2100000e-01   2.8000000e-01
   1.0000000e+00  -1.0000000e+00   5.9500000e-01   4.7500000e-01   1.4000000e-01   9.4400000e-01   3.6250000e-01   1.8900000e-01   3.1500000e-01
   1.0000000e+00   0.0000000e+00   6.0000000e-01   4.7000000e-01   1.5000000e-01   9.2200000e-01   3.6300000e-01   1.9400000e-01   3.0500000e-01
   2.0000000e+00   0.0000000e+00   5.5500000e-01   4.2500000e-01   1.4000000e-01   7.8800000e-01   2.8200000e-01   1.5950000e-01   2.8500000e-01
   2.0000000e+00   0.0000000e+00   6.1500000e-01   4.7500000e-01   1.7000000e-01   1.1025000e+00   4.6950000e-01   2.3550000e-01   3.4500000e-01
   1.0000000e+00   0.0000000e+00   5.7500000e-01   4.4500000e-01   1.4000000e-01   9.4100000e-01   3.8450000e-01   2.5200000e-01   2.8500000e-01
   2.0000000e+00  -1.0000000e+00   6.2000000e-01   5.1000000e-01   1.7500000e-01   1.6150000e+00   5.1050000e-01   1.9200000e-01   6.7500000e-01
   2.0000000e+00   0.0000000e+00   5.2000000e-01   4.2500000e-01   1.6500000e-01   9.8850000e-01   3.9600000e-01   2.2500000e-01   3.2000000e-01
   2.0000000e+00  -1.0000000e+00   5.9500000e-01   4.7500000e-01   1.6000000e-01   1.3175000e+00   4.0800000e-01   2.3400000e-01   5.8000000e-01
   2.0000000e+00  -1.0000000e+00   5.8000000e-01   4.5000000e-01   1.4000000e-01   1.0130000e+00   3.8000000e-01   2.1600000e-01   3.6000000e-01
   2.0000000e+00   0.0000000e+00   5.7000000e-01   4.6500000e-01   1.8000000e-01   1.2950000e+00   3.3900000e-01   2.2250000e-01   4.4000000e-01
   2.0000000e+00  -1.0000000e+00   6.2500000e-01   4.6500000e-01   1.4000000e-01   1.1950000e+00   4.8250000e-01   2.0500000e-01   4.0000000e-01
   1.0000000e+00  -1.0000000e+00   5.6000000e-01   4.4000000e-01   1.6000000e-01   8.6450000e-01   3.3050000e-01   2.0750000e-01   2.6000000e-01
   1.0000000e+00   0.0000000e+00   4.6000000e-01   3.5500000e-01   1.3000000e-01   5.1700000e-01   2.2050000e-01   1.1400000e-01   1.6500000e-01
   2.0000000e+00   0.0000000e+00   5.7500000e-01   4.5000000e-01   1.6000000e-01   9.7750000e-01   3.1350000e-01   2.3100000e-01   3.3000000e-01
   2.0000000e+00  -1.0000000e+00   5.6500000e-01   4.2500000e-01   1.3500000e-01   8.1150000e-01   3.4100000e-01   1.6750000e-01   2.5500000e-01
   2.0000000e+00  -1.0000000e+00   5.5500000e-01   4.4000000e-01   1.5000000e-01   7.5500000e-01   3.0700000e-01   1.5250000e-01   2.6000000e-01
   2.0000000e+00  -1.0000000e+00   5.9500000e-01   4.6500000e-01   1.7500000e-01   1.1150000e+00   4.0150000e-01   2.5400000e-01   3.9000000e-01
   1.0000000e+00   0.0000000e+00   6.2500000e-01   4.9500000e-01   1.6500000e-01   1.2620000e+00   5.0700000e-01   3.1800000e-01   3.9000000e-01
   2.0000000e+00  -1.0000000e+00   6.9500000e-01   5.6000000e-01   1.9000000e-01   1.4940000e+00   5.8800000e-01   3.4250000e-01   4.8500000e-01
   2.0000000e+00  -1.0000000e+00   6.6500000e-01   5.3500000e-01   1.9500000e-01   1.6060000e+00   5.7550000e-01   3.8800000e-01   4.8000000e-01
   1.0000000e+00  -1.0000000e+00   5.3500000e-01   4.3500000e-01   1.5000000e-01   7.2500000e-01   2.6900000e-01   1.3850000e-01   2.5000000e-01
   0.0000000e+00  -1.0000000e+00   4.7000000e-01   3.7500000e-01   1.3000000e-01   5.2300000e-01   2.1400000e-01   1.3200000e-01   1.4500000e-01
   0.0000000e+00  -1.0000000e+00   4.7000000e-01   3.7000000e-01   1.3000000e-01   5.2250000e-01   2.0100000e-01   1.3300000e-01   1.6500000e-01
   1.0000000e+00   0.0000000e+00   4.7500000e-01   3.7500000e-01   1.2500000e-01   5.7850000e-01   2.7750000e-01   8.5000000e-02   1.5500000e-01
   0.0000000e+00   1.0000000e+00   3.6000000e-01   2.6500000e-01   9.5000000e-02   2.3150000e-01   1.0500000e-01   4.6000000e-02   7.5000000e-02
   2.0000000e+00  -1.0000000e+00   5.5000000e-01   4.3500000e-01   1.4500000e-01   8.4300000e-01   3.2800000e-01   1.9150000e-01   2.5500000e-01
   2.0000000e+00  -1.0000000e+00   5.3000000e-01   4.3500000e-01   1.6000000e-01   8.8300000e-01   3.1600000e-01   1.6400000e-01   3.3500000e-01
   1.0000000e+00  -1.0000000e+00   5.3000000e-01   4.1500000e-01   1.4000000e-01   7.2400000e-01   3.1050000e-01   1.6750000e-01   2.0500000e-01
   2.0000000e+00  -1.0000000e+00   6.0500000e-01   4.7000000e-01   1.6000000e-01   1.1735000e+00   4.9750000e-01   2.4050000e-01   3.4500000e-01
   2.0000000e+00   0.0000000e+00   5.2000000e-01   4.1000000e-01   1.5500000e-01   7.2700000e-01   2.9100000e-01   1.8350000e-01   2.3500000e-01
   2.0000000e+00   0.0000000e+00   5.4500000e-01   4.3000000e-01   1.6500000e-01   8.0200000e-01   2.9350000e-01   1.8300000e-01   2.8000000e-01
   1.0000000e+00   0.0000000e+00   5.0000000e-01   4.0000000e-01   1.2500000e-01   6.6750000e-01   2.6100000e-01   1.3150000e-01   2.2000000e-01
   1.0000000e+00   0.0000000e+00   5.1000000e-01   3.9000000e-01   1.3500000e-01   6.3350000e-01   2.3100000e-01   1.7900000e-01   2.0000000e-01
   1.0000000e+00   0.0000000e+00   4.3500000e-01   3.9500000e-01   1.0500000e-01   3.6350000e-01   1.3600000e-01   9.8000000e-02   1.3000000e-01
   1.0000000e+00  -1.0000000e+00   4.9500000e-01   3.9500000e-01   1.2500000e-01   5.4150000e-01   2.3750000e-01   1.3450000e-01   1.5500000e-01
   1.0000000e+00  -1.0000000e+00   4.6500000e-01   3.6000000e-01   1.0500000e-01   4.3100000e-01   1.7200000e-01   1.0700000e-01   1.7500000e-01
   1.0000000e+00   1.0000000e+00   4.3500000e-01   3.2000000e-01   8.0000000e-02   3.3250000e-01   1.4850000e-01   6.3500000e-02   1.0500000e-01
   1.0000000e+00  -1.0000000e+00   4.2500000e-01   3.5000000e-01   1.0500000e-01   3.9300000e-01   1.3000000e-01   6.3000000e-02   1.6500000e-01
   2.0000000e+00   0.0000000e+00   5.4500000e-01   4.1000000e-01   1.2500000e-01   6.9350000e-01   2.9750000e-01   1.4600000e-01   2.1000000e-01
   2.0000000e+00   0.0000000e+00   5.3000000e-01   4.1500000e-01   1.1500000e-01   5.9150000e-01   2.3300000e-01   1.5850000e-01   1.8000000e-01
   2.0000000e+00   0.0000000e+00   4.9000000e-01   3.7500000e-01   1.3500000e-01   6.1250000e-01   2.5550000e-01   1.0200000e-01   2.2000000e-01
   1.0000000e+00  -1.0000000e+00   4.4000000e-01   3.4000000e-01   1.0500000e-01   4.0200000e-01   1.3050000e-01   9.5500000e-02   1.6500000e-01
   1.0000000e+00   0.0000000e+00   5.6000000e-01   4.3000000e-01   1.5000000e-01   8.8250000e-01   3.4650000e-01   1.7200000e-01   3.1000000e-01
   0.0000000e+00  -1.0000000e+00   4.0500000e-01   3.0500000e-01   8.5000000e-02   2.6050000e-01   1.1450000e-01   5.9500000e-02   8.5000000e-02
   1.0000000e+00   0.0000000e+00   4.7000000e-01   3.6500000e-01   1.0500000e-01   4.2050000e-01   1.6300000e-01   1.0350000e-01   1.4000000e-01
   0.0000000e+00   1.0000000e+00   3.8500000e-01   2.9500000e-01   8.5000000e-02   2.5350000e-01   1.0300000e-01   5.7500000e-02   8.5000000e-02
   2.0000000e+00   0.0000000e+00   5.1500000e-01   4.2500000e-01   1.4000000e-01   7.6600000e-01   3.0400000e-01   1.7250000e-01   2.5500000e-01
   0.0000000e+00  -1.0000000e+00   3.7000000e-01   2.6500000e-01   7.5000000e-02   2.1400000e-01   9.0000000e-02   5.1000000e-02   7.0000000e-02
   0.0000000e+00   1.0000000e+00   3.6000000e-01   2.8000000e-01   8.0000000e-02   1.7550000e-01   8.1000000e-02   5.0500000e-02   7.0000000e-02
   0.0000000e+00   1.0000000e+00   2.7000000e-01   1.9500000e-01   6.0000000e-02   7.3000000e-02   2.8500000e-02   2.3500000e-02   3.0000000e-02
   0.0000000e+00   1.0000000e+00   3.7500000e-01   2.7500000e-01   9.0000000e-02   2.3800000e-01   1.0750000e-01   5.4500000e-02   7.0000000e-02
   0.0000000e+00   1.0000000e+00   3.8500000e-01   2.9000000e-01   8.5000000e-02   2.5050000e-01   1.1200000e-01   6.1000000e-02   8.0000000e-02
   2.0000000e+00  -1.0000000e+00   7.0000000e-01   5.3500000e-01   1.6000000e-01   1.7255000e+00   6.3000000e-01   2.6350000e-01   5.4000000e-01
   2.0000000e+00  -1.0000000e+00   7.1000000e-01   5.4000000e-01   1.6500000e-01   1.9590000e+00   7.6650000e-01   2.6100000e-01   7.8000000e-01
   2.0000000e+00  -1.0000000e+00   5.9500000e-01   4.8000000e-01   1.6500000e-01   1.2620000e+00   4.8350000e-01   2.8300000e-01   4.1000000e-01
   1.0000000e+00   0.0000000e+00   4.4000000e-01   3.5000000e-01   1.2500000e-01   4.0350000e-01   1.7500000e-01   6.3000000e-02   1.2900000e-01
   0.0000000e+00   0.0000000e+00   3.2500000e-01   2.6000000e-01   9.0000000e-02   1.9150000e-01   8.5000000e-02   3.6000000e-02   6.2000000e-02
   0.0000000e+00   1.0000000e+00   3.5000000e-01   2.6000000e-01   9.5000000e-02   2.1100000e-01   8.6000000e-02   5.6000000e-02   6.8000000e-02
   0.0000000e+00   1.0000000e+00   2.6500000e-01   2.0000000e-01   6.5000000e-02   9.7500000e-02   4.0000000e-02   2.0500000e-02   2.8000000e-02
   0.0000000e+00   0.0000000e+00   4.2500000e-01   3.3000000e-01   1.1500000e-01   4.0600000e-01   1.6350000e-01   8.1000000e-02   1.3550000e-01
   0.0000000e+00   0.0000000e+00   3.0500000e-01   2.3000000e-01   8.0000000e-02   1.5600000e-01   6.7500000e-02   3.4500000e-02   4.8000000e-02
   1.0000000e+00  -1.0000000e+00   3.4500000e-01   2.5500000e-01   9.0000000e-02   2.0050000e-01   9.4000000e-02   2.9500000e-02   6.3000000e-02
   1.0000000e+00   0.0000000e+00   4.0500000e-01   3.2500000e-01   1.1000000e-01   3.5550000e-01   1.5100000e-01   6.3000000e-02   1.1700000e-01
   1.0000000e+00  -1.0000000e+00   3.7500000e-01   2.8500000e-01   9.5000000e-02   2.5300000e-01   9.6000000e-02   5.7500000e-02   9.2500000e-02
   1.0000000e+00   0.0000000e+00   5.6500000e-01   4.4500000e-01   1.5500000e-01   8.2600000e-01   3.4100000e-01   2.0550000e-01   2.4750000e-01
   1.0000000e+00   0.0000000e+00   5.5000000e-01   4.5000000e-01   1.4500000e-01   7.4100000e-01   2.9500000e-01   1.4350000e-01   2.6650000e-01
   2.0000000e+00  -1.0000000e+00   6.5000000e-01   5.2000000e-01   1.9000000e-01   1.3445000e+00   5.1900000e-01   3.0600000e-01   4.4650000e-01
   2.0000000e+00  -1.0000000e+00   5.6000000e-01   4.5500000e-01   1.5500000e-01   7.9700000e-01   3.4000000e-01   1.9000000e-01   2.4250000e-01
   1.0000000e+00  -1.0000000e+00   4.7500000e-01   3.7500000e-01   1.3000000e-01   5.1750000e-01   2.0750000e-01   1.1650000e-01   1.7000000e-01
   1.0000000e+00   0.0000000e+00   4.9000000e-01   3.8000000e-01   1.2500000e-01   5.4900000e-01   2.4500000e-01   1.0750000e-01   1.7400000e-01
   1.0000000e+00  -1.0000000e+00   4.6000000e-01   3.5000000e-01   1.2000000e-01   5.1500000e-01   2.2400000e-01   1.0800000e-01   1.5650000e-01
   1.0000000e+00   1.0000000e+00   2.8000000e-01   2.0500000e-01   8.0000000e-02   1.2700000e-01   5.2000000e-02   3.9000000e-02   4.2000000e-02
   0.0000000e+00   1.0000000e+00   1.7500000e-01   1.3000000e-01   5.5000000e-02   3.1500000e-02   1.0500000e-02   6.5000000e-03   1.2500000e-02
   0.0000000e+00   1.0000000e+00   1.7000000e-01   1.3000000e-01   9.5000000e-02   3.0000000e-02   1.3000000e-02   8.0000000e-03   1.0000000e-02
   2.0000000e+00  -1.0000000e+00   5.9000000e-01   4.7500000e-01   1.4500000e-01   1.0530000e+00   4.4150000e-01   2.6200000e-01   3.2500000e-01
   1.0000000e+00   0.0000000e+00   6.0500000e-01   5.0000000e-01   1.8500000e-01   1.1185000e+00   4.6900000e-01   2.5850000e-01   3.3500000e-01
   1.0000000e+00   0.0000000e+00   6.3500000e-01   5.1500000e-01   1.9000000e-01   1.3715000e+00   5.0650000e-01   3.0500000e-01   4.5000000e-01
   1.0000000e+00   0.0000000e+00   6.0500000e-01   4.8500000e-01   1.6000000e-01   1.0565000e+00   3.7000000e-01   2.3550000e-01   3.5500000e-01
   2.0000000e+00   0.0000000e+00   5.6500000e-01   4.5000000e-01   1.3500000e-01   9.8850000e-01   3.8700000e-01   1.4950000e-01   3.1000000e-01
   1.0000000e+00  -1.0000000e+00   5.1500000e-01   4.0500000e-01   1.3000000e-01   7.2200000e-01   3.2000000e-01   1.3100000e-01   2.1000000e-01
   2.0000000e+00   0.0000000e+00   5.7500000e-01   4.6000000e-01   1.9000000e-01   9.9400000e-01   3.9200000e-01   2.4250000e-01   3.4000000e-01
   2.0000000e+00  -1.0000000e+00   6.4500000e-01   4.8500000e-01   2.1500000e-01   1.5140000e+00   5.4600000e-01   2.6150000e-01   6.3500000e-01
   2.0000000e+00   0.0000000e+00   5.8000000e-01   4.5500000e-01   1.7000000e-01   9.0750000e-01   3.7400000e-01   2.1350000e-01   2.8500000e-01
   2.0000000e+00   0.0000000e+00   5.7500000e-01   4.6000000e-01   1.6500000e-01   1.1240000e+00   2.9850000e-01   1.7850000e-01   4.4000000e-01
   2.0000000e+00  -1.0000000e+00   6.0500000e-01   4.6500000e-01   1.6500000e-01   1.0560000e+00   4.2150000e-01   2.4750000e-01   3.4000000e-01
   2.0000000e+00   0.0000000e+00   6.0500000e-01   4.8500000e-01   1.6000000e-01   1.2220000e+00   5.3000000e-01   2.5750000e-01   2.8000000e-01
   2.0000000e+00  -1.0000000e+00   6.1000000e-01   4.8500000e-01   1.7500000e-01   1.2445000e+00   5.4400000e-01   2.9700000e-01   3.4500000e-01
   2.0000000e+00   0.0000000e+00   7.2500000e-01   5.6000000e-01   2.1000000e-01   2.1410000e+00   6.5000000e-01   3.9800000e-01   1.0050000e+00
   2.0000000e+00   0.0000000e+00   6.5000000e-01   5.4500000e-01   2.3000000e-01   1.7520000e+00   5.6050000e-01   2.8950000e-01   8.1500000e-01
   2.0000000e+00  -1.0000000e+00   7.2500000e-01   5.7000000e-01   1.9000000e-01   2.5500000e+00   1.0705000e+00   4.8300000e-01   7.2500000e-01
   2.0000000e+00   0.0000000e+00   7.2500000e-01   5.7500000e-01   1.7500000e-01   2.1240000e+00   7.6500000e-01   4.5150000e-01   8.5000000e-01
   2.0000000e+00   0.0000000e+00   6.8000000e-01   5.7000000e-01   2.0500000e-01   1.8420000e+00   6.2500000e-01   4.0800000e-01   6.5000000e-01
   2.0000000e+00  -1.0000000e+00   7.0500000e-01   5.6000000e-01   2.2000000e-01   1.9810000e+00   8.1750000e-01   3.0850000e-01   7.6000000e-01
